timestamp;project_name;run_id;experiment_id;duration;emissions;emissions_rate;cpu_power;gpu_power;ram_power;cpu_energy;gpu_energy;ram_energy;energy_consumed;water_consumed;country_name;country_iso_code;region;cloud_provider;cloud_region;os;python_version;codecarbon_version;cpu_count;cpu_model;gpu_count;gpu_model;longitude;latitude;ram_total_size;tracking_mode;cpu_utilization_percent;gpu_utilization_percent;ram_utilization_percent;ram_used_gb;on_cloud;pue;wue
2026-03-31T23:55:11;fedavg;30455829-f821-4ec0-8c5c-3c37b55e6e14;5b0fa12a-3dd7-45bb-9766-cc326314d9f1;32.32376199900136;4.357838006079812e-05;1.3481840406492431e-06;4.83129249396;25.36719897837816;10.0;4.1402901636509656e-05;0.0001885565397339;8.558126301666866e-05;0.0003155407043871;0.0;Belgium;BEL;wallonia;;;Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39;3.12.3;3.2.5;12;12th Gen Intel(R) Core(TM) i5-12400;1;1 x NVIDIA GeForce RTX 3060;3.9524;50.458;7.643753051757812;machine;0.0;15.8;39.57666666666667;3.0252882639567056;N;1.0;0.0
