timestamp;project_name;run_id;experiment_id;duration;emissions;emissions_rate;cpu_power;gpu_power;ram_power;cpu_energy;gpu_energy;ram_energy;energy_consumed;water_consumed;country_name;country_iso_code;region;cloud_provider;cloud_region;os;python_version;codecarbon_version;cpu_count;cpu_model;gpu_count;gpu_model;longitude;latitude;ram_total_size;tracking_mode;cpu_utilization_percent;gpu_utilization_percent;ram_utilization_percent;ram_used_gb;on_cloud;pue;wue
2026-05-14T16:54:47;fedavg;2d8197d7-cfd5-4f4f-84af-38fd1b298f16;5b0fa12a-3dd7-45bb-9766-cc326314d9f1;42,585784957;0,0001145398538314;2,689626455097699e-06;42,5;17,136468886133017;10,0;0,0005026876577659;0,0002083923889359;0,0001182758428;0,0008293558895019;0,0;Belgium;BEL;wallonia;;;Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39;3.12.3;3.2.6;12;12th Gen Intel(R) Core(TM) i5-12400;1;1 x NVIDIA GeForce RTX 3060;4,2327;50,4871;11,680866241455078;machine;3,738095238095238;9,476190476190476;27,952380952380956;3,2649547031947543;N;1,0;0,0
