timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-03-20T03:54:02,fedprox,acf16c96-40be-41ac-a111-34912efe0740,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,101.08707023500006,0.00012571519136525205,1.243632752170958e-06,7.805629429885713,15.588826847574873,10.0,0.00019852386666133258,0.00044080451931000075,0.0002709454695555555,0.0009102738555268889,0.0,Belgium,BEL,wallonia,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.2.4,12,12th Gen Intel(R) Core(TM) i5-12400,1,1 x NVIDIA GeForce RTX 3060,3.9524,50.458,7.643756866455078,machine,2.4193548387096775,16.161290322580644,51.972043010752685,3.9727590417349212,N,1.0,0.0
