timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-03-29T19:49:33,fedavg,a5ba3e9a-ee09-4e5a-afb9-99cdfe593ff2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,156.7219041420003,0.000199563705764243,1.2733619263802794e-06,4.829763710651689,18.437917192785292,10.0,0.0002028585622156273,0.0008222009355380033,0.0004199339186861077,0.0014449934164397385,0.0,Belgium,BEL,wallonia,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.2.5,12,12th Gen Intel(R) Core(TM) i5-12400,1,1 x NVIDIA GeForce RTX 3060,3.9524,50.458,7.643745422363281,machine,4.516129032258065,19.419354838709676,43.025161290322586,3.2892833586662045,N,1.0,0.0
