timestamp;project_name;run_id;experiment_id;duration;emissions;emissions_rate;cpu_power;gpu_power;ram_power;cpu_energy;gpu_energy;ram_energy;energy_consumed;water_consumed;country_name;country_iso_code;region;cloud_provider;cloud_region;os;python_version;codecarbon_version;cpu_count;cpu_model;gpu_count;gpu_model;longitude;latitude;ram_total_size;tracking_mode;cpu_utilization_percent;gpu_utilization_percent;ram_utilization_percent;ram_used_gb;on_cloud;pue;wue
2026-03-31T23:56:52;fedavg;9d953778-a680-4d23-bc57-10b0c05fdc9c;5b0fa12a-3dd7-45bb-9766-cc326314d9f1;26.26378847200067;3.695001012927149e-05;1.4068804342017605e-06;4.831473773149091;20.11194421784288;10.0;3.3893766983359415e-05;0.0001634951307959;7.015735352778292e-05;0.0002675462513071;0.0;Belgium;BEL;wallonia;;;Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39;3.12.3;3.2.5;12;12th Gen Intel(R) Core(TM) i5-12400;1;1 x NVIDIA GeForce RTX 3060;3.9524;50.458;7.643753051757812;machine;4.166666666666667;12.583333333333334;40.03333333333333;3.06013822555542;N;1.0;0.0
