timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-03-29T18:25:26,fedavg,eb2787f0-c31e-47c9-9930-057dd49ccab5,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,38.56080507300001,7.474599804095197e-05,1.938393088511748e-06,21.6787664694,16.92809585981191,10.0,0.00025581413977842195,0.00018277597955399655,0.00010262790756666679,0.0005412180268990853,0.0,Belgium,BEL,wallonia,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.2.5,12,12th Gen Intel(R) Core(TM) i5-12400,1,1 x NVIDIA GeForce RTX 3060,3.9524,50.458,7.643745422363281,machine,8.702777777777778,10.305555555555555,79.96666666666667,6.1128710640801325,N,1.0,0.0
.0
