timestamp;project_name;run_id;experiment_id;duration;emissions;emissions_rate;cpu_power;gpu_power;ram_power;cpu_energy;gpu_energy;ram_energy;energy_consumed;water_consumed;country_name;country_iso_code;region;cloud_provider;cloud_region;os;python_version;codecarbon_version;cpu_count;cpu_model;gpu_count;gpu_model;longitude;latitude;ram_total_size;tracking_mode;cpu_utilization_percent;gpu_utilization_percent;ram_utilization_percent;ram_used_gb;on_cloud;pue;wue
2026-04-01T00:00:44;fedavg;ff65c51e-8289-4f76-b073-9d722be5e3d7;5b0fa12a-3dd7-45bb-9766-cc326314d9f1;32.37938179599951;4.889484533149746e-05;1.510061113567599e-06;4.827853521540001;21.26635807400045;10.0;4.143892041167701e-05;0.0002268693481619;8.572769869444731e-05;0.0003540359672681;0.0;Belgium;BEL;wallonia;;;Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39;3.12.3;3.2.5;12;12th Gen Intel(R) Core(TM) i5-12400;1;1 x NVIDIA GeForce RTX 3060;3.9524;50.458;7.643753051757812;machine;5.0;11.366666666666667;38.32;2.9294057210286457;N;1.0;0.0
