timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-03-22T16:44:42,fedavg,3b18df3d-803f-488a-995c-a179dcf3f13f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,102.31390021100015,9.829416421720044e-05,9.607117313922168e-07,5.733933608357143,9.721147653671435,10.0,0.0001566128270139783,0.0002808902247120014,0.0002742216560527746,0.0007117247077787544,0.0,Belgium,BEL,wallonia,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.2.4,12,12th Gen Intel(R) Core(TM) i5-12400,1,1 x NVIDIA GeForce RTX 3060,3.9524,50.458,7.643749237060547,machine,0.0,18.138297872340427,61.76702127659575,4.720965405727955,N,1.0,0.0
