timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-03-29T19:45:53,fedavg,d217c7c2-865f-490e-8c1e-f1342df89606,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,29.5840423690006,4.2474138615545956e-05,1.4357111203995617e-06,4.8296999323200005,22.156631793054395,10.0,3.833798648742673e-05,0.00018983737409199175,7.936979365277794e-05,0.00030754515423219646,0.0,Belgium,BEL,wallonia,,,Linux-6.6.87.2-microsoft-standard-WSL2-x86_64-with-glibc2.39,3.12.3,3.2.5,12,12th Gen Intel(R) Core(TM) i5-12400,1,1 x NVIDIA GeForce RTX 3060,3.9524,50.458,7.643745422363281,machine,9.525,12.535714285714286,40.021428571428565,3.0593466077532088,N,1.0,0.0
